epoch,acc,loss,lr,val_acc,val_loss
482,0.72625,1.1171790099143981,0.1,77.25,0.0
483,0.75,1.0621709299087525,0.1,78.0,0.2125
484,0.731875,1.1144626998901368,0.1,79.0,-0.4275
485,0.7325,1.1104681158065797,0.1,77.75,0.265
486,0.734375,1.0990963983535766,0.1,77.0,-0.195
487,0.743125,1.122412383556366,0.1,79.0,-0.24
488,0.728125,1.1107776594161987,0.1,77.0,-0.2475
489,0.743125,1.0680348896980285,0.1,79.25,-0.4375
490,0.730625,1.138094208240509,0.1,78.5,0.205
491,0.738125,1.0910007452964783,0.1,77.75,-0.645
492,0.733125,1.1167147517204286,0.1,76.75,-0.355
493,0.745,1.0723029112815856,0.1,78.0,0.0
494,0.746875,1.0577951955795288,0.1,78.75,0.55
495,0.750625,1.055867419242859,0.1,77.0,0.16
496,0.735625,1.0826904773712158,0.1,77.5,0.01
497,0.745,1.1150855684280396,0.1,78.75,0.24
498,0.723125,1.109572277069092,0.1,77.5,-0.215
499,0.7275,1.0978199291229247,0.1,78.5,0.1725
500,0.755625,1.0773799395561219,0.1,78.0,-0.53
501,0.72375,1.0962417769432067,0.1,75.75,-0.5
502,0.725625,1.1334258675575257,0.1,80.25,-0.6725
503,0.743125,1.0626417875289917,0.1,79.0,-0.1975
504,0.738125,1.0793814754486084,0.1,79.0,-0.11
505,0.7375,1.0935895133018494,0.1,78.75,-0.2675
506,0.74875,1.0995392727851867,0.1,75.5,-0.31
507,0.725,1.116577045917511,0.1,76.0,-0.8875
508,0.733125,1.0968652963638306,0.1,76.5,0.115
509,0.729375,1.1104484510421753,0.1,77.75,-0.525
510,0.759375,1.04272433757782,0.1,78.0,0.245
511,0.751875,1.0838260126113892,0.1,78.0,-0.5125
512,0.755,1.0827620840072631,0.1,77.25,0.7025
513,0.719375,1.0815715837478637,0.1,76.5,-0.0375
514,0.74125,1.0943166947364806,0.1,77.0,0.0325
515,0.740625,1.0523919248580933,0.1,78.75,-0.2675
516,0.749375,1.0325812435150146,0.1,78.25,0.035
517,0.730625,1.071280403137207,0.1,79.25,-0.255
518,0.75125,1.0694471383094788,0.1,78.75,-0.5225
519,0.73625,1.0862248706817628,0.1,79.25,0.0175
520,0.743125,1.057271785736084,0.1,78.75,-0.455
521,0.723125,1.1003871750831604,0.1,77.25,-0.455
522,0.73,1.08026447057724,0.1,77.25,0.015
523,0.735,1.0682801985740662,0.1,76.75,-0.5925
524,0.75375,1.0622053742408752,0.1,78.75,-0.075
525,0.731875,1.0877861261367798,0.1,78.75,-0.7425
526,0.73875,1.073667049407959,0.1,78.75,-0.33
527,0.746875,1.0597766828536987,0.1,77.5,-0.4625
528,0.736875,1.0820043563842774,0.1,76.5,-0.0075
529,0.75,1.0413403296470642,0.1,78.5,0.1925
530,0.73875,1.052046809196472,0.1,76.0,0.405
531,0.75,1.0570863842964173,0.1,78.5,0.0975
532,0.746875,1.0562194609642028,0.1,77.25,-0.1125
533,0.753125,1.0704871153831481,0.1,78.0,-0.2075
534,0.73375,1.0759840941429137,0.1,80.5,-0.2525
535,0.7575,1.0617296743392943,0.1,77.75,-0.4675
536,0.720625,1.0890306115150452,0.1,77.0,0.285
537,0.72125,1.111307339668274,0.1,78.25,0.145
538,0.74,1.0723916983604431,0.1,79.25,0.0
539,0.751875,1.0553193259239197,0.1,79.0,-0.545
540,0.759375,1.0456991624832153,0.1,78.5,0.2
541,0.750625,1.0376871871948241,0.1,77.25,0.0675
542,0.716875,1.1128862071037293,0.1,78.0,-0.145
543,0.765,1.0413793992996216,0.1,77.5,-0.6525
544,0.746875,1.060454213619232,0.1,77.5,-0.5675
545,0.73875,1.0498411226272584,0.1,78.25,-0.6025
546,0.72875,1.0974221420288086,0.1,79.5,-0.2125
547,0.74375,1.0529096078872682,0.1,78.25,-0.2575
548,0.741875,1.0626433038711547,0.1,78.75,0.145
549,0.735,1.0869834399223328,0.1,80.0,-0.0975
550,0.73875,1.0442162990570067,0.1,78.75,-0.295
551,0.7475,1.0480176329612731,0.1,77.75,0.17
552,0.75,1.0538471055030822,0.1,77.5,-0.04
553,0.74875,1.083138792514801,0.1,76.0,-0.305
554,0.768125,1.0167482328414916,0.1,78.75,0.31
555,0.748125,1.0300519490242004,0.1,79.75,-0.345
556,0.74375,1.0429201340675354,0.1,79.25,-0.135
557,0.770625,1.0044779300689697,0.1,79.25,-0.7525
558,0.719375,1.0869342637062074,0.1,78.0,0.0975
559,0.718125,1.0786494421958923,0.1,76.5,-0.06
560,0.755,1.0477888202667236,0.1,79.5,0.375
561,0.746875,1.0540660977363587,0.1,77.0,-0.8125
562,0.7525,1.0195178365707398,0.1,77.75,-0.24
563,0.751875,1.0327394914627075,0.1,78.0,0.15
564,0.745625,1.054735131263733,0.1,77.75,-0.1075
565,0.743125,1.0785296368598938,0.1,78.5,0.2125
566,0.73125,1.0700198769569398,0.1,78.0,-0.2625
567,0.734375,1.0578159308433532,0.1,78.25,0.04
568,0.728125,1.0868993949890138,0.1,78.5,-0.145
569,0.74,1.0485329151153564,0.1,77.75,0.185
570,0.76625,1.0296678733825684,0.1,76.0,-0.1025
571,0.75,1.0373915481567382,0.1,78.75,0.12
572,0.72375,1.0728872442245483,0.1,76.75,-0.33
573,0.744375,1.0495213794708251,0.1,77.75,-0.58
574,0.738125,1.0545116209983825,0.1,78.5,-0.505
575,0.748125,1.0592410492897033,0.1,78.75,0.2825
576,0.74,1.0618819785118103,0.1,77.75,-0.5325
577,0.718125,1.0654356241226197,0.1,79.25,0.4725
578,0.7475,0.9936963796615601,0.1,77.0,-0.1525
579,0.756875,1.0464423775672913,0.1,78.25,-0.1875
580,0.754375,1.027725305557251,0.1,77.25,-0.35
581,0.75,1.0549737596511841,0.1,75.75,-0.355
582,0.750625,1.0190041041374207,0.1,77.75,0.1675
583,0.729375,1.0673824596405028,0.1,80.75,0.3
584,0.76125,1.0264099311828614,0.1,77.75,-0.0975
585,0.765625,0.9929575157165528,0.1,79.25,-0.74
586,0.745,1.037147183418274,0.1,76.0,-0.5475
587,0.744375,1.0353684163093566,0.1,78.25,-0.28
588,0.73875,1.0623680639266968,0.1,76.75,-0.0725
589,0.74125,1.0488656044006348,0.1,79.75,-0.1475
590,0.743125,1.036190640926361,0.1,79.0,0.07
591,0.7575,1.0461942768096923,0.1,78.0,-0.515
592,0.75125,1.0281501054763793,0.1,79.25,0.22
593,0.753125,1.070025577545166,0.1,76.0,0.3275
594,0.7475,1.031074080467224,0.1,78.0,-0.345
595,0.745,1.0554833030700683,0.1,77.5,0.09
596,0.73875,1.063222463130951,0.1,78.0,-1.175
597,0.760625,1.0200472140312196,0.1,76.75,-0.8925
598,0.73875,1.05674884557724,0.1,78.75,-0.9
599,0.760625,1.041719799041748,0.1,78.0,-0.665
600,0.74125,1.0484169912338257,0.1,77.25,-0.625
601,0.726875,1.0517293572425843,0.01,76.25,-0.2825
602,0.740625,1.0523652148246765,0.01,78.0,-0.425
603,0.76,1.048848659992218,0.01,77.5,-0.31
604,0.74625,1.0134269833564757,0.01,78.0,-0.2225
605,0.759375,1.012143304347992,0.01,78.5,0.0225
606,0.7525,0.9997879934310913,0.01,78.75,-0.1025
607,0.750625,1.0277786302566527,0.01,79.75,0.085
608,0.7675,0.9917750525474548,0.01,79.5,0.2575
609,0.75875,0.999150640964508,0.01,80.0,0.2075
610,0.750625,1.027725064754486,0.01,80.0,0.07
611,0.770625,1.0195946931838988,0.01,79.75,0.06
612,0.758125,0.9808017158508301,0.01,79.5,0.1275
613,0.75,1.0102626085281372,0.01,79.5,0.075
614,0.75875,0.9978579473495484,0.01,78.75,-0.2975
615,0.750625,1.0367341995239259,0.01,80.0,0.0925
616,0.750625,1.0019771981239318,0.01,79.75,0.1875
617,0.751875,1.001944007873535,0.01,79.75,0.025
618,0.765625,1.0094130730628967,0.01,79.75,0.18
619,0.765,1.015154070854187,0.01,80.0,0.2225
620,0.766875,1.014499969482422,0.01,79.5,0.13
621,0.7675,0.9935086441040039,0.01,80.0,0.2975
622,0.77625,0.984620385169983,0.01,79.5,0.195
623,0.74875,0.9883419609069825,0.01,79.75,0.115
624,0.765,0.9800545573234558,0.01,79.5,0.18
625,0.761875,1.0152251601219178,0.01,80.0,0.2475
626,0.765625,0.9908641076087952,0.01,79.5,0.0725
627,0.76125,1.014697847366333,0.01,79.75,0.0325
628,0.748125,1.0037634897232055,0.01,79.5,0.0425
629,0.761875,0.9997564196586609,0.01,79.75,0.1
630,0.763125,0.9841753125190735,0.01,79.5,0.04
631,0.78375,0.9574581146240234,0.01,79.25,-0.0875
632,0.74875,1.0049222564697267,0.01,79.5,-0.0725
633,0.7575,1.0019756269454956,0.01,79.5,-0.06
634,0.7625,0.9642148780822754,0.01,79.5,-0.19
635,0.750625,1.0214616298675536,0.01,79.75,-0.05
636,0.77125,0.9969898557662964,0.01,79.5,-0.1625
637,0.769375,1.020865957736969,0.01,79.5,0.0475
638,0.74875,1.0277972745895385,0.01,79.5,0.1525
639,0.753125,0.9997306942939759,0.01,79.5,0.2025
640,0.749375,1.0137839674949647,0.01,80.5,0.035
641,0.769375,0.9919941735267639,0.01,79.5,0.2
642,0.73625,0.9913684868812561,0.01,80.5,0.0525
643,0.75625,1.008030149936676,0.01,80.0,-0.025
644,0.765,1.0198147368431092,0.01,80.25,-0.0525
645,0.76875,0.9854404258728028,0.01,79.25,-0.01
646,0.775625,0.9774700951576233,0.01,79.5,0.05
647,0.76,0.9908757638931275,0.01,79.5,-0.01
648,0.76,0.9805818223953247,0.01,79.25,-0.15
649,0.75625,0.9913985967636109,0.01,79.75,0.07
650,0.7625,1.0089349031448365,0.01,79.0,-0.1625
651,0.76875,0.9686103296279908,0.01,79.75,-0.095
652,0.7425,0.9914631414413452,0.01,79.75,0.035
653,0.750625,0.9789422392845154,0.01,79.75,0.0375
654,0.76125,0.9837734842300415,0.01,79.75,0.05
655,0.765625,0.9850609087944031,0.01,80.0,0.06
656,0.759375,0.9953647685050965,0.01,78.75,-0.195
657,0.74625,1.02639967918396,0.01,79.5,-0.08
658,0.77625,0.9874747920036316,0.01,79.75,0.0275
659,0.765625,1.0035884714126586,0.01,79.5,-0.1625
660,0.773125,0.9869756436347962,0.01,79.75,0.0425
661,0.76125,0.9822443413734436,0.01,80.0,-0.075
662,0.744375,0.9887909150123596,0.01,80.25,-0.025
663,0.754375,1.023930492401123,0.01,80.25,-0.0825
664,0.771875,0.975306351184845,0.01,80.25,-0.0775
665,0.753125,0.9888348841667175,0.01,80.25,-0.17
666,0.76375,0.9500339245796203,0.01,80.25,-0.1575
667,0.7775,0.9567948985099792,0.01,80.25,-0.0925
668,0.760625,1.0212996888160706,0.01,80.25,-0.0025
669,0.755625,1.006564450263977,0.01,80.0,0.0725
670,0.7725,1.0163073968887328,0.01,80.25,0.0125
671,0.74625,1.0018172001838683,0.01,80.0,-0.05
672,0.765,0.9903635144233703,0.01,79.75,-0.08
673,0.77625,0.980106909275055,0.01,79.5,-0.1375
674,0.76375,0.9842908549308776,0.01,79.5,0.065
675,0.775625,0.9589518308639526,0.01,79.5,-0.0325
676,0.776875,0.9706089901924133,0.01,79.25,-0.06
677,0.768125,0.9775634431838989,0.01,79.5,-0.0225
678,0.763125,1.0070707607269287,0.01,79.75,0.095
679,0.779375,0.9654756450653076,0.01,79.75,0.055
680,0.75625,0.9557166910171508,0.01,79.5,0.025
681,0.75625,0.9836073231697082,0.01,79.25,-0.0375
682,0.781875,0.9477336263656616,0.01,79.5,-0.39
683,0.7725,1.0010223865509034,0.01,80.25,-0.0225
684,0.75375,1.0033902359008788,0.01,79.75,0.055
685,0.765625,1.0125437998771667,0.01,79.25,0.005
686,0.776875,0.9751497030258178,0.01,79.5,-0.0225
687,0.765625,0.9734868216514587,0.01,79.75,-0.0425
688,0.75625,0.9848436403274536,0.01,80.25,0.0275
689,0.764375,0.978301305770874,0.01,79.5,-0.07
690,0.776875,0.9921183109283447,0.01,80.0,0.03
691,0.778125,0.9987018775939941,0.01,80.0,-0.01
692,0.77375,0.9678447365760803,0.01,80.25,0.0075
693,0.76,0.9843349814414978,0.01,80.0,-0.1075
694,0.7775,0.9519792103767395,0.01,80.0,0.0375
695,0.765,0.9701149702072144,0.01,79.5,0.0075
696,0.77,0.9467558550834656,0.01,80.25,-0.155
697,0.77875,0.9595742726325989,0.01,79.5,-0.1275
698,0.755625,0.9846578001976013,0.01,79.75,-0.0575
699,0.74125,0.9933149099349976,0.01,79.75,-0.03
700,0.769375,0.9667644333839417,0.01,79.75,-0.135
701,0.76,0.9859494972229004,0.01,79.25,-0.08
702,0.771875,0.9602546525001526,0.01,80.25,-0.0175
703,0.77625,0.9843456172943115,0.01,79.75,0.005
704,0.764375,0.9735402798652649,0.01,80.25,-0.0175
705,0.765,1.0060768127441406,0.01,79.5,0.0225
706,0.758125,0.9986021542549133,0.01,80.0,-0.11
707,0.7575,0.9959879755973816,0.01,79.75,-0.1925
708,0.786875,0.9629238891601563,0.01,79.75,-0.2225
709,0.75875,0.9831562709808349,0.01,79.75,-0.115
710,0.76375,1.0063182926177978,0.01,79.75,-0.055
711,0.77,0.9983654236793518,0.01,79.25,0.095
712,0.7625,0.9644142007827758,0.01,79.25,-0.0275
713,0.76375,0.9720801782608032,0.01,79.5,0.0925
714,0.78625,0.9395144939422607,0.01,79.5,-0.1075
715,0.7725,0.9438739681243896,0.01,79.25,-0.17
716,0.77,0.9799348497390747,0.01,79.75,-0.115
717,0.774375,0.9652206063270569,0.01,79.75,0.09
718,0.78,0.9730812573432922,0.01,80.5,-0.0875
719,0.759375,0.9719830179214477,0.01,80.0,0.0925
720,0.7625,0.989888207912445,0.01,79.75,-0.15
721,0.76375,0.956360650062561,0.01,80.0,0.0425
722,0.78625,0.9449885559082031,0.01,79.75,-0.125
723,0.755,0.9815488934516907,0.01,79.5,-0.0725
724,0.74875,0.9669687604904175,0.01,79.5,-0.2325
725,0.758125,0.9731833696365356,0.01,79.5,-0.065
726,0.78125,0.9796193242073059,0.01,79.25,-0.125
727,0.755625,0.9843234086036682,0.01,79.25,-0.1575
728,0.749375,1.0236392974853517,0.01,79.5,-0.1075
729,0.76375,1.0141052317619323,0.01,79.75,-0.2125
730,0.760625,0.9612097334861756,0.01,80.0,-0.0525
731,0.765625,0.998161768913269,0.01,79.75,-0.05
732,0.749375,0.9910119938850402,0.01,79.75,-0.0175
733,0.765625,0.9852180194854736,0.01,80.0,-0.1725
734,0.776875,0.9737469911575317,0.01,79.5,-0.07
735,0.775625,0.9569615340232849,0.01,79.0,-0.0975
736,0.76625,0.9987787103652954,0.01,79.5,-0.085
737,0.763125,0.9749339985847473,0.01,79.75,-0.1
738,0.776875,0.9718895697593689,0.01,80.0,-0.11
739,0.76875,0.9725023555755615,0.01,79.5,-0.05
740,0.766875,0.9613324117660522,0.01,79.75,-0.0275
741,0.744375,0.9656624054908752,0.01,79.5,-0.085
742,0.76625,0.978232023715973,0.01,79.25,-0.2625
743,0.76875,0.9810047650337219,0.01,80.25,-0.09
744,0.773125,0.9767721724510193,0.01,80.75,0.0025
745,0.790625,0.9660197615623474,0.01,79.75,-0.12
746,0.75875,0.9857993316650391,0.01,80.25,0.05
747,0.750625,0.9832144808769226,0.01,80.5,0.02
748,0.783125,0.9432436871528626,0.01,80.75,0.0275
749,0.765,0.9866768097877503,0.01,80.75,-0.045
750,0.778125,0.9607798194885254,0.01,80.0,-0.085
751,0.781875,0.9600050020217895,0.01,80.0,-0.025
752,0.776875,0.9668282508850098,0.01,80.25,-0.1275
753,0.7675,1.0015494060516357,0.01,80.0,-0.1675
754,0.76625,0.9662637519836426,0.01,80.0,-0.1675
755,0.76,0.9780727791786193,0.01,79.75,-0.175
756,0.754375,0.98421391248703,0.01,80.0,-0.0275
757,0.763125,0.9651105093955994,0.01,79.75,0.035
758,0.7525,0.9841887927055359,0.01,79.25,-0.145
759,0.766875,0.9661445903778076,0.01,80.0,-0.0375
760,0.78125,0.9746220946311951,0.01,80.0,0.02
761,0.77125,0.9661450028419495,0.01,80.0,-0.1075
762,0.765625,0.9788473057746887,0.01,80.25,-0.165
763,0.776875,0.9649753928184509,0.01,80.5,-0.0275
764,0.765,0.9551039433479309,0.01,80.0,0.0075
765,0.78,0.9460579419136047,0.01,80.5,-0.1475
766,0.78375,0.9785925221443176,0.01,80.5,-0.1025
767,0.77125,0.9789931201934814,0.01,80.5,-0.1225
768,0.749375,1.0158441758155823,0.01,80.0,-0.105
769,0.763125,0.9570151090621948,0.01,80.5,-0.155
770,0.769375,0.9897929620742798,0.01,80.0,0.0525
771,0.7625,0.9716993737220764,0.01,80.25,-0.075
772,0.7625,1.0026734256744385,0.01,79.75,-0.0625
773,0.7675,0.9730987334251404,0.01,80.75,-0.0525
774,0.761875,0.9557224488258362,0.01,80.0,0.0775
775,0.770625,0.9709212636947632,0.01,80.5,0.1175
776,0.7675,0.9569935035705567,0.01,80.0,-0.1125
777,0.790625,0.9955877494812012,0.01,79.5,-0.0075
778,0.7625,0.9830024003982544,0.01,80.5,0.06
779,0.786875,0.9604555344581605,0.01,80.5,-0.0475
780,0.784375,0.9743868660926819,0.01,79.75,-0.19
781,0.763125,1.0145002698898316,0.01,80.0,-0.1275
782,0.763125,0.9429248476028442,0.01,80.75,-0.205
783,0.776875,0.9509292340278626,0.01,80.5,-0.0025
784,0.770625,0.9824167394638061,0.01,79.75,-0.24
785,0.771875,0.9730525135993957,0.01,80.25,-0.345
786,0.756875,0.978185818195343,0.01,80.25,-0.325
787,0.77625,0.999041519165039,0.01,80.0,-0.335
788,0.775625,0.9581444931030273,0.01,80.0,-0.2975
789,0.769375,0.973207790851593,0.01,79.75,-0.2925
790,0.770625,0.9890571904182434,0.01,80.5,-0.3175
791,0.7575,0.9736356616020203,0.01,80.0,-0.245
792,0.76375,0.9697531127929687,0.01,80.25,-0.14
793,0.785625,0.9267788171768189,0.01,80.25,-0.005
794,0.7475,1.0049598836898803,0.01,80.0,0.0525
795,0.774375,0.9750586748123169,0.01,80.25,0.145
796,0.77625,0.966525068283081,0.01,79.75,0.0125
797,0.751875,0.9700548028945923,0.01,79.75,0.2325
798,0.7725,0.9968901753425599,0.01,80.0,0.155
799,0.768125,0.9473013615608216,0.01,80.5,0.0075
800,0.754375,0.9804626560211182,0.01,80.5,0.0175
801,0.7625,0.9693219232559204,0.01,80.25,-0.15
802,0.7725,0.9673694705963135,0.01,80.0,0.0425
803,0.761875,0.9963857436180115,0.01,80.25,-0.14
804,0.756875,0.99706050157547,0.01,80.75,-0.125
805,0.765,0.9465763545036316,0.01,80.5,0.025
806,0.7775,0.9514403629302979,0.01,80.25,0.045
807,0.77875,0.9539020586013794,0.01,80.0,0.0525
808,0.775625,0.9355106163024902,0.01,80.0,0.1475
809,0.77625,0.951528193950653,0.01,80.0,0.065
810,0.78125,0.9463685917854309,0.01,79.0,-0.0325
811,0.750625,0.9447272324562073,0.01,78.75,-0.0375
812,0.770625,0.9637912082672119,0.01,79.5,0.0175
813,0.77375,0.9544930791854859,0.01,79.25,0.08
814,0.7725,0.9482142758369446,0.01,79.5,-0.035
815,0.7575,1.0002122330665588,0.01,79.75,-0.1475
816,0.764375,0.9712983679771423,0.01,80.25,-0.0725
817,0.75625,0.96162926197052,0.01,80.0,-0.055
818,0.758125,0.9795972371101379,0.01,80.0,-0.0975
819,0.76625,0.9715635442733764,0.01,80.0,-0.05
820,0.780625,0.9424758696556091,0.01,80.5,-0.2025
821,0.77,0.9759918689727783,0.01,79.5,-0.11
822,0.7775,0.9373764300346374,0.01,80.0,-0.155
823,0.7725,0.9663669538497924,0.01,79.5,-0.07
824,0.765,0.985951476097107,0.01,79.5,-0.04
825,0.769375,0.957440791130066,0.01,79.25,-0.0275
826,0.7925,0.9456858849525451,0.01,79.5,0.015
827,0.771875,0.9482249474525452,0.01,80.25,-0.0225
828,0.775625,0.9589285445213318,0.01,80.25,-0.0475
829,0.73875,1.0107450842857362,0.01,80.0,-0.1
830,0.753125,0.982568576335907,0.01,79.75,-0.1175
831,0.76625,0.9629284477233887,0.01,79.5,-0.125
832,0.748125,0.9888495826721191,0.01,80.0,-0.23
833,0.780625,0.9740025639533997,0.01,79.75,-0.2825
834,0.776875,0.9740793323516845,0.01,80.25,-0.195
835,0.76375,0.9700080251693726,0.01,79.75,-0.0025
836,0.765625,0.9817632150650024,0.01,80.25,-0.2175
837,0.7725,0.9586283349990845,0.01,80.25,-0.2175
838,0.761875,0.9698071575164795,0.01,80.25,0.0175
839,0.765,0.9562560033798218,0.01,80.75,-0.0975
840,0.768125,0.97649578332901,0.01,80.5,-0.1875
841,0.771875,0.9640984272956848,0.01,80.25,-0.11
842,0.774375,0.9632170724868775,0.01,79.75,-0.2875
843,0.766875,0.9797045278549195,0.01,79.5,-0.09
844,0.764375,0.9630441689491271,0.01,80.0,-0.035
845,0.7525,0.9666712784767151,0.01,79.25,-0.1125
846,0.74625,1.0077397894859315,0.01,80.5,0.0025
847,0.784375,0.938214545249939,0.01,80.5,0.0825
848,0.7575,0.9891734886169433,0.01,79.75,-0.21
849,0.75875,0.9421399021148682,0.01,79.75,-0.23
850,0.789375,0.9396869158744812,0.01,79.5,-0.26
851,0.779375,0.9586484885215759,0.01,79.5,-0.24
852,0.76875,0.9331023168563842,0.01,79.0,-0.3125
853,0.76375,0.9417037415504456,0.01,78.5,-0.2325
854,0.77875,0.9401951932907104,0.01,79.25,-0.095
855,0.78,0.9377719569206238,0.01,79.25,-0.29
856,0.778125,0.9427918529510498,0.01,79.25,-0.25
857,0.770625,0.9420446968078613,0.01,79.0,-0.3275
858,0.760625,0.9475372385978699,0.01,79.25,-0.2525
859,0.7625,1.0099718165397644,0.01,80.0,-0.2075
860,0.79375,0.9504313063621521,0.01,80.0,-0.0875
861,0.771875,0.974892122745514,0.01,80.0,-0.14
862,0.77125,0.9712567329406738,0.01,79.5,-0.055
863,0.774375,0.9857590365409851,0.01,79.75,-0.0475
864,0.77,0.9697566628456116,0.01,80.25,0.2025
865,0.76375,0.9681280899047852,0.01,80.25,-0.09
866,0.768125,0.9856250071525574,0.01,80.5,0.0
867,0.785,0.9236095643043518,0.01,80.0,-0.2275
868,0.77,0.9561431121826172,0.01,80.0,-0.1425
869,0.75875,0.9823438501358033,0.01,79.75,0.075
870,0.776875,0.9890264821052551,0.01,80.0,-0.0775
871,0.77625,0.972715790271759,0.01,79.5,0.035
872,0.77,0.9468004703521729,0.01,79.0,-0.0025
873,0.7825,0.9399803686141968,0.01,79.25,-0.28
874,0.76875,0.9674034237861633,0.01,79.5,-0.4625
875,0.791875,0.9472826290130615,0.01,80.0,-0.4875
876,0.766875,0.9924451065063477,0.01,80.5,-0.2825
877,0.76875,0.9659255337715149,0.01,80.0,-0.2775
878,0.76125,0.9603852391242981,0.01,79.5,-0.405
879,0.7725,0.9696181654930115,0.01,80.5,-0.1875
880,0.759375,0.9676720952987671,0.01,80.0,-0.16
881,0.786875,0.9556734681129455,0.01,79.75,0.1025
882,0.78625,0.9627751994132996,0.01,80.25,-0.04
883,0.796875,0.948921844959259,0.01,79.75,-0.11
884,0.780625,0.9481172347068787,0.01,79.75,-0.1575
885,0.76375,0.9625843405723572,0.01,79.5,-0.2375
886,0.78625,0.934228150844574,0.01,79.75,-0.1625
887,0.77375,0.9534099173545837,0.01,80.25,-0.0825
888,0.786875,0.9644587063789367,0.01,80.0,0.14
889,0.7725,0.972604467868805,0.01,79.5,0.175
890,0.750625,0.9984124064445495,0.01,79.25,-0.0625
891,0.79,0.951201674938202,0.01,79.75,-0.2175
892,0.768125,0.9689925885200501,0.01,80.75,0.08
893,0.78,0.9630304908752442,0.01,80.25,0.08
894,0.78,0.9995931220054627,0.01,80.0,0.005
895,0.749375,0.9818997478485108,0.01,80.5,0.155
896,0.78625,0.9576018977165223,0.01,79.25,-0.21
897,0.770625,0.9368855333328248,0.01,79.25,-0.215
898,0.76375,0.9584054899215698,0.01,79.25,-0.2425
899,0.775625,0.9459679079055786,0.01,79.75,-0.2425
900,0.769375,0.9760367321968079,0.01,79.75,-0.1675
901,0.771875,0.9675610136985778,0.01,80.0,-0.0775
902,0.768125,1.004527599811554,0.01,79.75,-0.135
903,0.773125,0.9488642597198487,0.01,79.25,-0.0975
904,0.776875,0.9782249879837036,0.01,79.75,-0.08
905,0.75625,0.9660425734519958,0.01,80.0,-0.08
906,0.774375,0.9669343042373657,0.01,79.5,-0.1125
907,0.77375,0.9577178263664246,0.01,79.75,-0.1725
908,0.761875,0.9689309597015381,0.01,79.75,-0.1275
909,0.773125,0.9617790651321411,0.01,80.0,-0.075
910,0.76,0.9485639977455139,0.01,79.75,0.0
911,0.765625,0.9494995069503784,0.01,79.5,-0.1275
912,0.7725,0.9524522161483765,0.01,79.75,0.0275
913,0.776875,0.9521447396278382,0.01,79.5,0.05
914,0.78375,0.9500793957710266,0.01,80.25,-0.005
915,0.778125,0.9543850994110108,0.01,79.75,-0.1225
916,0.77,0.9479234695434571,0.01,80.0,-0.09
917,0.76625,0.9765610766410827,0.01,80.0,-0.05
918,0.773125,0.9223759484291076,0.01,79.0,-0.235
919,0.78,0.9421955728530884,0.01,79.25,-0.1825
920,0.7775,0.9452921319007873,0.01,79.5,-0.19
921,0.76,1.000540726184845,0.01,80.25,-0.275
922,0.758125,0.9842863392829895,0.01,80.0,-0.1675
923,0.766875,0.9626678156852723,0.01,79.75,-0.3375
924,0.76,0.9614661145210266,0.01,79.5,-0.1825
925,0.766875,0.9821621942520141,0.01,79.25,0.0175
926,0.780625,0.9376476454734802,0.01,79.5,-0.12
927,0.7825,0.9462463521957397,0.01,79.25,-0.175
928,0.77125,0.9650346446037292,0.01,80.25,-0.2075
929,0.77625,0.9472793412208557,0.01,80.0,-0.2725
930,0.765625,0.969967360496521,0.01,80.25,-0.2
931,0.75625,0.9744188117980958,0.01,79.75,-0.16
932,0.774375,0.9587916398048401,0.01,79.5,-0.0825
933,0.76125,0.9373624706268311,0.01,79.75,-0.1775
934,0.779375,0.942289183139801,0.01,80.0,-0.0725
935,0.785625,0.9415866827964783,0.01,79.5,-0.1625
936,0.78125,0.975200686454773,0.01,79.75,-0.105
937,0.76625,0.9933407497406006,0.01,79.75,-0.1575
938,0.773125,0.9854853034019471,0.01,79.5,-0.0425
939,0.75375,1.000127806663513,0.01,79.25,0.055
940,0.776875,0.9701778054237366,0.01,80.5,-0.02
941,0.75125,1.00611590385437,0.01,80.0,-0.015
942,0.76875,0.9279256677627563,0.01,79.75,-0.095
943,0.743125,1.0011640477180481,0.01,79.5,-0.205
944,0.77,0.9501278829574585,0.01,79.75,-0.12
945,0.778125,0.9566742706298829,0.01,79.75,-0.0575
946,0.7625,0.9530466151237488,0.01,80.0,-0.1825
947,0.78375,0.9739778900146484,0.01,79.75,-0.3225
948,0.77,0.9457243990898132,0.01,80.5,-0.055
949,0.778125,0.9442286729812622,0.01,79.75,0.0575
950,0.773125,0.9470594167709351,0.01,79.75,-0.04
951,0.781875,0.9703592777252197,0.01,80.25,-0.115
952,0.77,0.9513572478294372,0.01,80.25,-0.1075
953,0.77,0.9303075599670411,0.01,80.5,-0.07
954,0.75375,0.9826334595680237,0.01,80.5,-0.07
955,0.79,0.9384668350219727,0.01,80.0,-0.1275
956,0.775625,0.9468089032173157,0.01,80.25,-0.13
957,0.759375,0.9495198893547058,0.01,80.0,-0.0575
958,0.77125,0.9603930640220643,0.01,80.25,-0.0625
959,0.766875,0.9556048750877381,0.01,80.25,-0.09
960,0.765,0.9715751957893372,0.01,80.0,-0.225
961,0.759375,0.9846060562133789,0.01,80.25,-0.015
962,0.765,0.9682643628120422,0.01,80.25,-0.14
963,0.770625,0.9471338081359864,0.01,80.0,-0.09
964,0.77125,0.926482105255127,0.01,80.0,-0.09
